opor_co_no,opor_no,query_opor_no,opor_pwd,co_no,pd_no,exch_group_no,asset_acco_no,order_batch_no
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490025,49490025,49490025,0925
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490026,49490026,49490026,0926
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490027,49490027,49490027,0927
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490028,49490028,49490028,0928
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490029,49490029,49490029,0929
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490030,49490030,49490030,0930
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490031,49490031,49490031,0931
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490032,49490032,49490032,0932
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490033,49490033,49490033,0933
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490034,49490034,49490034,0934
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490035,49490035,49490035,0935
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490036,49490036,49490036,0936
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490037,49490037,49490037,0937
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490038,49490038,49490038,0938
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490039,49490039,49490039,0939
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490040,49490040,49490040,0940
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490041,49490041,49490041,0941
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490042,49490042,49490042,0942
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490043,49490043,49490043,0943
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490044,49490044,49490044,0944
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490045,49490045,49490045,0945
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490046,49490046,49490046,0946
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490047,49490047,49490047,0947
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490048,49490048,49490048,0948
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490049,49490049,49490049,0949
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490050,49490050,49490050,0950
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490051,49490051,49490051,0951
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490052,49490052,49490052,0952
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490053,49490053,49490053,0953
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490054,49490054,49490054,0954
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490055,49490055,49490055,0955
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490056,49490056,49490056,0956
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490057,49490057,49490057,0957
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490058,49490058,49490058,0958
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490059,49490059,49490059,0959
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490060,49490060,49490060,0960
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490061,49490061,49490061,0961
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490062,49490062,49490062,0962
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490063,49490063,49490063,0963
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490064,49490064,49490064,0964
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490065,49490065,49490065,0965
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490066,49490066,49490066,0966
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490067,49490067,49490067,0967
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490068,49490068,49490068,0968
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490069,49490069,49490069,0969
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490070,49490070,49490070,0970
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490071,49490071,49490071,0971
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490072,49490072,49490072,0972
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490073,49490073,49490073,0973
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490074,49490074,49490074,0974
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490075,49490075,49490075,0975
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490076,49490076,49490076,0976
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490077,49490077,49490077,0977
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490078,49490078,49490078,0978
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490079,49490079,49490079,0979
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490080,49490080,49490080,0980
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490081,49490081,49490081,0981
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490082,49490082,49490082,0982
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490083,49490083,49490083,0983
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490084,49490084,49490084,0984
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490085,49490085,49490085,0985
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490086,49490086,49490086,0986
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490087,49490087,49490087,0987
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490088,49490088,49490088,0988
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490089,49490089,49490089,0989
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490090,49490090,49490090,0990
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490091,49490091,49490091,0991
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490092,49490092,49490092,0992
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490093,49490093,49490093,0993
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490094,49490094,49490094,0994
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490095,49490095,49490095,0995
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490096,49490096,49490096,0996
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490097,49490097,49490097,0997
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490098,49490098,49490098,0998
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490099,49490099,49490099,0999
4949,49490001,49490001,NjUzOTA2YzQ5NDNiZDFkY2M3ZTFjZWZiNDMyNTI4OTY=,4949,49490100,49490100,49490100,1000
